location,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,stringency_index,population,population_density
Netherlands,7/30/2020,53621,247,197.143,3129.349,14.415,11.505,39.81,17134873,508.544
Netherlands,7/31/2020,53963,342,222.714,3149.308,19.959,12.998,39.81,17134873,508.544
Netherlands,8/1/2020,54301,338,243.714,3169.034,19.726,14.223,39.81,17134873,508.544
Netherlands,8/2/2020,54732,431,285.714,3194.188,25.153,16.674,39.81,17134873,508.544
Netherlands,8/3/2020,55043,311,299.571,3212.338,18.15,17.483,39.81,17134873,508.544
Netherlands,8/4/2020,55415,372,323.429,3234.048,21.71,18.875,39.81,17134873,508.544
Netherlands,8/5/2020,55955,540,368.714,3265.563,31.515,21.518,39.81,17134873,508.544
Netherlands,8/6/2020,56381,426,394.286,3290.424,24.862,23.011,39.81,17134873,508.544
Netherlands,8/7/2020,56982,601,431.286,3325.499,35.075,25.17,39.81,17134873,508.544
Netherlands,8/8/2020,57501,519,457.143,3355.788,30.289,26.679,39.81,17134873,508.544
Netherlands,8/9/2020,57987,486,465,3384.151,28.363,27.138,39.81,17134873,508.544
Netherlands,8/10/2020,58564,577,503,3417.825,33.674,29.355,39.81,17134873,508.544
Netherlands,8/11/2020,59139,575,532,3451.382,33.557,31.048,39.81,17134873,508.544
Netherlands,8/12/2020,59918,779,566.143,3496.845,45.463,33.04,39.81,17134873,508.544
Netherlands,8/13/2020,60572,654,598.714,3535.013,38.168,34.941,39.81,17134873,508.544
Netherlands,8/14/2020,61149,577,595.286,3568.687,33.674,34.741,39.81,17134873,508.544
Netherlands,8/15/2020,61785,636,612,3605.804,37.117,35.717,39.81,17134873,508.544
Netherlands,8/16/2020,62437,652,635.714,3643.855,38.051,37.101,39.81,17134873,508.544
Netherlands,8/17/2020,62943,506,625.571,3673.386,29.53,36.509,36.11,17134873,508.544
Netherlands,8/18/2020,63424,481,612.143,3701.457,28.071,35.725,47.22,17134873,508.544
Netherlands,8/19/2020,63911,487,570.429,3729.879,28.422,33.291,47.22,17134873,508.544
Netherlands,8/20/2020,64463,552,555.857,3762.094,32.215,32.44,47.22,17134873,508.544
Netherlands,8/21/2020,64992,529,549,3792.967,30.873,32.04,47.22,17134873,508.544
Netherlands,8/22/2020,65526,534,534.429,3824.131,31.165,31.19,47.22,17134873,508.544
Netherlands,8/23/2020,66034,508,513.857,3853.778,29.647,29.989,47.22,17134873,508.544
Netherlands,8/24/2020,66490,456,506.714,3880.391,26.612,29.572,47.22,17134873,508.544
Netherlands,8/25/2020,67062,572,519.714,3913.773,33.382,30.331,47.22,17134873,508.544
Netherlands,8/26/2020,67476,414,509.286,3937.934,24.161,29.722,47.22,17134873,508.544
Netherlands,8/27/2020,68046,570,511.857,3971.2,33.265,29.872,47.22,17134873,508.544
Netherlands,8/28/2020,68556,510,509.143,4000.963,29.764,29.714,47.22,17134873,508.544
Netherlands,8/29/2020,69063,507,505.286,4030.552,29.589,29.489,47.22,17134873,508.544
Netherlands,8/30/2020,69563,500,504.143,4059.732,29.18,29.422,47.22,17134873,508.544
Netherlands,8/31/2020,70071,508,511.571,4089.38,29.647,29.856,47.22,17134873,508.544
Netherlands,9/1/2020,70596,525,504.857,4120.019,30.639,29.464,47.22,17134873,508.544
Netherlands,9/2/2020,71057,461,511.571,4146.923,26.904,29.856,47.22,17134873,508.544
Netherlands,9/3/2020,71971,914,560.714,4200.265,53.342,32.724,47.22,17134873,508.544
Netherlands,9/4/2020,72392,421,548,4224.834,24.57,31.982,47.22,17134873,508.544
Netherlands,9/5/2020,73136,744,581.857,4268.255,43.42,33.957,47.22,17134873,508.544
Netherlands,9/6/2020,73790,654,603.857,4306.422,38.168,35.241,47.22,17134873,508.544
Netherlands,9/7/2020,74715,925,663.429,4360.406,53.983,38.718,47.22,17134873,508.544
Netherlands,9/8/2020,75512,797,702.286,4406.919,46.513,40.986,47.22,17134873,508.544
Netherlands,9/9/2020,76475,963,774,4463.12,56.201,45.171,47.22,17134873,508.544
Netherlands,9/10/2020,77615,1140,806.286,4529.651,66.531,47.055,47.22,17134873,508.544
Netherlands,9/11/2020,78438,823,863.714,4577.682,48.031,50.407,47.22,17134873,508.544
Netherlands,9/12/2020,79706,1268,938.571,4651.683,74.001,54.776,47.22,17134873,508.544
Netherlands,9/13/2020,80937,1231,1021,4723.525,71.842,59.586,47.22,17134873,508.544
Netherlands,9/14/2020,82023,1086,1044,4786.904,63.38,60.928,47.22,17134873,508.544
Netherlands,9/15/2020,83321,1298,1115.571,4862.656,75.752,65.105,47.22,17134873,508.544
Netherlands,9/16/2020,84697,1376,1174.571,4942.96,80.304,68.549,47.22,17134873,508.544
Netherlands,9/17/2020,86237,1540,1231.714,5032.836,89.875,71.883,47.22,17134873,508.544
Netherlands,9/18/2020,87987,1750,1364.143,5134.967,102.131,79.612,47.22,17134873,508.544
Netherlands,9/19/2020,89959,1972,1464.714,5250.054,115.087,85.481,47.22,17134873,508.544
Netherlands,9/20/2020,91841,1882,1557.714,5359.888,109.834,90.909,44.44,17134873,508.544
Netherlands,9/21/2020,93684,1843,1665.857,5467.446,107.558,97.22,44.44,17134873,508.544
Netherlands,9/22/2020,95899,2215,1796.857,5596.715,129.269,104.866,,17134873,508.544
Netherlands,9/23/2020,98142,2243,1920.714,5727.618,130.903,112.094,,17134873,508.544
Poland,12/31/2019,0,0,0,0,0,0,0,37846605,124.027
Poland,1/1/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/2/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/3/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/4/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/5/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/6/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/7/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/8/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/9/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/10/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/11/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/12/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/13/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/14/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/15/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/16/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/17/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/18/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/19/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/20/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/21/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/22/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/23/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/24/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/25/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/26/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/27/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/28/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/29/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/30/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,1/31/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/1/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/2/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/3/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/4/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/5/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/6/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/7/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/8/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/9/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/10/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/11/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/12/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/13/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/14/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/15/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/16/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/17/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/18/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/19/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/20/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/21/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/22/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/23/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/24/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/25/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/26/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/27/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/28/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,2/29/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,3/1/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,3/2/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,3/3/2020,0,0,0,0,0,0,0,37846605,124.027
Poland,3/4/2020,1,1,,0.026,0.026,,11.11,37846605,124.027
Poland,3/5/2020,1,1,,0.026,0.026,,11.11,37846605,124.027
Poland,3/6/2020,1,1,,0.026,0.026,,11.11,37846605,124.027
Poland,3/7/2020,5,4,,0.132,0.106,,11.11,37846605,124.027
Poland,3/8/2020,6,1,,0.159,0.026,,11.11,37846605,124.027
Poland,3/9/2020,11,5,,0.291,0.132,,13.89,37846605,124.027
Poland,3/10/2020,17,6,2.429,0.449,0.159,0.064,25,37846605,124.027
Poland,3/11/2020,22,5,3,0.581,0.132,0.079,25,37846605,124.027
Poland,3/12/2020,31,9,4.286,0.819,0.238,0.113,41.67,37846605,124.027
Poland,3/13/2020,49,18,6.857,1.295,0.476,0.181,41.67,37846605,124.027
Poland,3/14/2020,68,19,9,1.797,0.502,0.238,49.07,37846605,124.027
Poland,3/15/2020,104,36,14,2.748,0.951,0.37,57.41,37846605,124.027
Poland,3/16/2020,125,21,16.286,3.303,0.555,0.43,57.41,37846605,124.027
Poland,3/17/2020,177,52,22.857,4.677,1.374,0.604,57.41,37846605,124.027
Poland,3/18/2020,238,61,30.857,6.289,1.612,0.815,57.41,37846605,124.027
Poland,3/19/2020,287,49,36.571,7.583,1.295,0.966,57.41,37846605,124.027
Poland,3/20/2020,355,68,43.714,9.38,1.797,1.155,57.41,37846605,124.027
Poland,3/21/2020,425,70,51,11.23,1.85,1.348,57.41,37846605,124.027
Poland,3/22/2020,536,111,61.714,14.162,2.933,1.631,57.41,37846605,124.027
Poland,3/23/2020,634,98,72.714,16.752,2.589,1.921,57.41,37846605,124.027
Poland,3/24/2020,749,115,81.714,19.79,3.039,2.159,57.41,37846605,124.027
Poland,3/25/2020,901,152,94.714,23.807,4.016,2.503,57.41,37846605,124.027
Poland,3/26/2020,1051,150,109.143,27.77,3.963,2.884,57.41,37846605,124.027
Poland,3/27/2020,1221,170,123.714,32.262,4.492,3.269,57.41,37846605,124.027
Poland,3/28/2020,1389,168,137.714,36.701,4.439,3.639,57.41,37846605,124.027
Poland,3/29/2020,1638,249,157.429,43.28,6.579,4.16,57.41,37846605,124.027
Poland,3/30/2020,1862,224,175.429,49.199,5.919,4.635,57.41,37846605,124.027
Poland,3/31/2020,2055,193,186.571,54.298,5.1,4.93,81.48,37846605,124.027
Poland,4/1/2020,2311,256,201.429,61.062,6.764,5.322,81.48,37846605,124.027
Poland,4/2/2020,2554,243,214.714,67.483,6.421,5.673,81.48,37846605,124.027
Poland,4/3/2020,2946,392,246.429,77.841,10.358,6.511,81.48,37846605,124.027
Poland,4/4/2020,3383,437,284.857,89.387,11.547,7.527,81.48,37846605,124.027
Poland,4/5/2020,3627,244,284.143,95.834,6.447,7.508,81.48,37846605,124.027
Poland,4/6/2020,4102,475,320,108.385,12.551,8.455,81.48,37846605,124.027
Poland,4/7/2020,4413,311,336.857,116.602,8.217,8.901,81.48,37846605,124.027
Poland,4/8/2020,4848,435,362.429,128.096,11.494,9.576,81.48,37846605,124.027
Poland,4/9/2020,5205,357,378.714,137.529,9.433,10.007,83.33,37846605,124.027
Poland,4/10/2020,5575,370,375.571,147.305,9.776,9.924,83.33,37846605,124.027
Poland,4/11/2020,5955,380,367.429,157.346,10.041,9.708,83.33,37846605,124.027
Poland,4/12/2020,6356,401,389.857,167.941,10.595,10.301,83.33,37846605,124.027
